,id,Name,Gender,Account created at,Bio-cluster,Tweet cluster,Sentiment,Verification Status,Followers Network Metrics,Number of Followers,Friends Network-metrics,Total Tweet activity,Retweet count,Activity status,Media attachments,Source of tweet,Location
123,1526562196062408707,rence,M,2014,cluster0,Topic0,Neutral,False,Not Influential,3288,5001,148308,0,Highly active,No Media Attached,Twitter for iPhone,
124,1526561124686217217,Beestje,Unknown,2014,cluster0,Topic3,negative,False,Not Influential,3,4,336,0,Highly active,No Media Attached,Twitter Web App,
125,1526559558008709122,kingsley 💫,M,2019,cluster0,Topic3,negative,False,Not Influential,38,117,3723,0,Highly active,No Media Attached,Twitter for iPhone,
126,1526558797098995713,Asit Biswas,F,2022,cluster1,Topic2,Neutral,False,Not Influential,3,93,13,0,Not that active,No Media Attached,Twitter Web App,
127,1526557728163909632,RLC,Unknown,2020,cluster0,Topic0,Neutral,False,Not Influential,386,140,12008,0,Highly active,No Media Attached,Twitter for Android,"Georgia, USA"
128,1526557343072370705,🔋 Tesla Oracle,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,980,362,5500,0,Highly active,No Media Attached,Twitter Web App,Everywhere
129,1526556588940865536,अंशुमान पाण्डेय,Unknown,2017,cluster0,Topic3,Neutral,False,Not Influential,442,169,5220,0,Highly active,No Media Attached,Twitter for Android,
130,1526555944355766273,Lea martin,F,2018,cluster4,Topic4,negative,False,Not Influential,95,874,808,0,Highly active,No Media Attached,Twitter Web App,palma
131,1526554673204822019,C-Squared,Unknown,2008,cluster0,Topic3,Neutral,False,Not Influential,431,831,13123,0,Highly active,No Media Attached,Twitter Web App,"Kansas City, MO"
132,1526554170848727040,Dominique 🍀🌲🌱🌎,F,2011,cluster0,Topic3,Neutral,False,Not Influential,2566,4338,126109,0,Highly active,No Media Attached,Twitter for Android,CA
133,1526551259058151425,kevin kurtz,M,2008,cluster0,Topic0,Neutral,False,Not Influential,393,3662,17555,0,Highly active,No Media Attached,Twitter for iPhone,"Chicago, IL"
134,1526551078644289536,ResponsibleParty,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,46,60,10548,0,Highly active,No Media Attached,Twitter for Android,"Salt Lake City, UT"
135,1526551047069499392,Sunny Dhabhai,F,2021,cluster0,Topic3,Neutral,False,Not Influential,59,331,531,0,Highly active,No Media Attached,Twitter for Android,Boston
136,1526550075396263936,Aqvali,Unknown,2020,cluster0,Topic3,Neutral,False,Not Influential,584,322,12691,0,Highly active,No Media Attached,Twitter for Android,
137,1526547457999511552,Azmat Hafeez Shaikh,F,2009,cluster0,Topic2,Neutral,False,Not Influential,179,395,6655,0,Highly active,No Media Attached,Twitter for Android,Karachi
138,1526546562649886720,BAB,F,2015,cluster0,Topic3,Positive,False,Not Influential,97,355,12171,0,Highly active,No Media Attached,Twitter for iPhone,
139,1526546430592274432,Northern GOONER,M,2009,cluster0,Topic3,Neutral,False,Not Influential,552,709,39357,0,Highly active,No Media Attached,Twitter for Android,#Kroenkeout
140,1526546144746164224,AkimboPK✴️,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,101,296,671,0,Highly active,No Media Attached,Twitter for Android,
141,1526545535380901891,Jazz Dragon 🐲,M,2015,cluster0,Topic3,Neutral,False,Not Influential,181,604,14394,0,Highly active,No Media Attached,Twitter for iPhone,🤦‍♂️
142,1526545535250878464,royxlti,Unknown,2020,cluster3,Topic3,Positive,False,Not Influential,503,348,21345,0,Highly active,No Media Attached,Twitter for iPhone,Tbgoats #2 supporter
143,1526544383037906951,Oscar Nominee Pesse Jlemmons,M,2012,cluster0,Topic3,Positive,False,Not Influential,402,407,20010,0,Highly active,No Media Attached,Twitter for Android,United States
144,1526543681016176642,Joey Gritz47@gmail.com.,F,2019,cluster0,Topic0,Neutral,False,Not Influential,2617,5000,36408,0,Highly active,No Media Attached,Twitter for Android,
145,1526543645721108481,Winny,F,2021,cluster5,Topic3,Neutral,False,Not Influential,603,486,24750,0,Highly active,No Media Attached,Twitter for Android,India
146,1526541545909911557,Sersan Pyo (in mission),Unknown,2018,cluster0,Topic2,Neutral,False,Not Influential,24,207,3291,0,Highly active,No Media Attached,Twitter for Android,geumga plaza
147,1526541528306417664,Rose Muturi,F,2010,cluster0,Topic3,Neutral,False,Not Influential,2503,1637,10696,0,Highly active,No Media Attached,Twitter for iPhone,Nairobi
148,1526541154333884416,Sionnach Chaoimeall Mháire Caomhánach-Mac Aodha✨🦊,M,2022,cluster0,Topic3,Positive,False,Not Influential,33,68,101,0,Highly active,No Media Attached,Twitter for iPhone,🇮🇪
149,1526540713382490113,Live For Hugs ❤️,F,2016,cluster0,Topic3,Neutral,False,Not Influential,2092,5006,47868,0,Highly active,No Media Attached,Twitter for iPhone,Up The River With A Paddle 😂
150,1526539767986458630,Yoda¬,N,2022,cluster0,Topic3,Positive,False,Not Influential,49,575,102,0,Highly active,No Media Attached,Twitter for Android,
151,1526539302758490114,유명하는 넋,Unknown,2021,cluster0,Topic3,negative,False,Not Influential,297,1450,5917,0,Highly active,No Media Attached,Twitter for Android,Myanmar needs help
152,1526539144373092352,OrlandoDataDude,Unknown,2009,cluster0,Topic3,Positive,False,Not Influential,208,303,28492,0,Highly active,No Media Attached,Twitter Web App,
153,1526538799735787521,TTODAY,F,2020,cluster0,Topic0,Neutral,False,Not Influential,21,2,2728,0,Highly active,No Media Attached,Twitter Web App,
154,1526537796177084416,Andrew Gutierrez,M,2011,cluster0,Topic3,Positive,False,Not Influential,17,106,449,0,Highly active,No Media Attached,Twitter for Android,"Garden Hills, Atlanta"
155,1526537321616662528,Nzrdzsusd,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,1297,990,25781,0,Highly active,No Media Attached,Twitter for Android,bolok tyler 
156,1526537233506914306,SryImIsa 🇵🇸,Unknown,2021,cluster0,Topic3,Positive,False,Not Influential,149,157,3888,0,Highly active,No Media Attached,Twitter for iPhone,palestine
157,1526537033275035649,Jenni💫,F,2011,cluster0,Topic3,Positive,False,Not Influential,5186,5045,28902,0,Highly active,No Media Attached,Twitter for iPhone,"Visited 47 countries, lived in Middle East for 2 yrs. Climbed Kili, '17, Antarctica & South Pole, '18. Arctic & North Pole, June '19."
158,1526536181365805056,Weezie Woo Woo,N,2021,cluster0,Topic3,Positive,False,Not Influential,3545,3498,1400,0,Highly active,No Media Attached,Twitter for iPhone,
159,1526535762627510273,aa$$mth,Unknown,2022,cluster1,Topic3,Neutral,False,Not Influential,0,29,44,0,Not that active,No Media Attached,Twitter for iPhone,"Deer Lodge, TN"
160,1526535148564467714,Varun khandelwal🇮🇳 ॐ,F,2019,cluster0,Topic3,Positive,False,Not Influential,964,1243,3739,0,Highly active,No Media Attached,Twitter for Android,Bharat 🇮🇳
161,1526534867630149632,Jason Swart,M,2016,cluster0,Topic3,Neutral,False,Not Influential,188,1154,6180,0,Highly active,No Media Attached,Twitter for iPhone,"OH, VA, MS, FL, CA, VA"
162,1526534142187298816,Owaken Aka,Unknown,2022,cluster0,Topic3,Positive,False,Not Influential,26,56,52,0,Highly active,No Media Attached,Twitter for iPhone,
163,1526533662531010565,Dizzys DE,F,2015,cluster0,Topic3,Positive,False,Not Influential,974,687,24066,0,Highly active,No Media Attached,Twitter Web App,"Peterborough, England"
164,1526533287270879232,Ron Stoner,F,2015,cluster0,Topic2,Positive,False,Not Influential,1745,547,2098,0,Highly active,No Media Attached,Twitter for Android,
165,1526532049338830849,Riki Bains,F,2013,cluster5,Topic3,Neutral,False,Not Influential,261,296,50207,0,Highly active,No Media Attached,Twitter for iPhone,Europe
166,1526531954694189056,Against 🆆︎🅰︎🆁︎,Unknown,2022,cluster0,Topic0,Neutral,False,Not Influential,0,54,80,0,Highly active,No Media Attached,Twitter for Android,Universal
167,1526528911747719171,Indian First,F,2018,cluster0,Topic3,Neutral,False,Not Influential,1205,3452,18961,2,Highly active,No Media Attached,Twitter Web App,
168,1526528242424991746,Clownworld Orange,Unknown,2021,cluster0,Topic3,Positive,False,Not Influential,118,181,2043,0,Highly active,No Media Attached,Twitter for iPhone,A Spenglerian Dystopia
169,1526528224020164608,Zlatan_tweets,Unknown,2020,cluster1,Topic3,Positive,False,Not Influential,193,246,2186,0,Highly active,No Media Attached,Twitter for Android,"Kozhikode, India"
170,1526527124957536263,Jacob Taylor,M,2017,cluster0,Topic0,Positive,False,Not Influential,283,580,1728,0,Highly active,No Media Attached,Twitter for Android,"Corvallis, OR"
171,1526526416862384128,𝐓𝐚𝐥𝐚𝐝𝐢𝐚𝐬 ® 🌍☄️💕,Unknown,2018,cluster0,Topic0,Neutral,False,Not Influential,29,661,947,0,Highly active,No Media Attached,Twitter for Android,Greece
172,1526525974850019329,GingerRoot,Unknown,2021,cluster0,Topic3,Positive,False,Not Influential,0,106,143,0,Highly active,No Media Attached,Twitter for iPhone,Somewhere I Think
173,1526525045039718400,Arturo Monchero,M,2021,cluster0,Topic3,negative,False,Not Influential,434,570,3062,0,Highly active,No Media Attached,Twitter for Android,México
174,1526524713815638019,Shadab Khan,Unknown,2015,cluster0,Topic0,negative,False,Not Influential,869,409,9903,0,Highly active,No Media Attached,Twitter Web App,Doha Qatar
175,1526524377768120320,۞Dylanᱬ (Doctor Strange Spoilers),F,2019,cluster0,Topic5,Neutral,False,Not Influential,254,2565,34362,0,Highly active,No Media Attached,Twitter for Android,"Michigan, USA"
176,1526522238388039680,Natcher00,Unknown,2008,cluster0,Topic3,Neutral,False,Not Influential,7,616,1345,0,Highly active,No Media Attached,Twitter for iPhone,"Queensland, Australia"
177,1526522169861124096,Adnan - Mughalai - عدنان,M,2016,cluster0,Topic3,Neutral,False,Not Influential,202,1494,33776,0,Highly active,No Media Attached,Twitter for Android,India
178,1526521104260820993,Crow's Nest ,M,2009,cluster0,Topic3,Neutral,False,Not Influential,94,797,1043,0,Highly active,No Media Attached,Twitter for Android,Thailand
179,1526520514281603073,Avinash Kumar,M,2020,cluster0,Topic3,Positive,False,Not Influential,4,4,449,0,Highly active,No Media Attached,Twitter Web App,
180,1526520051943231494,⚡️Kayne Zer0⚡️,F,2022,cluster0,Topic0,Neutral,False,Not Influential,113,178,598,0,Highly active,No Media Attached,Twitter for Android,UK
181,1526519252970258435,TheMickeyDee (Taylor’s Version),Unknown,2017,cluster0,Topic3,Positive,False,Not Influential,53,618,8077,0,Highly active,No Media Attached,Twitter for iPhone,"Toronto, Ontario"
182,1526518028933877760,Australian Property Hub,Unknown,2017,cluster0,Topic3,Positive,False,Not Influential,52,296,1274,0,Highly active,No Media Attached,Twitter for iPhone,"Melbourne, Victoria"
183,1526517603178536961,Coach Mark (& The Woof Crew) 🇺🇸 🇮🇪 🇺🇦 🌊🎶,M,2021,cluster1,Topic3,Positive,False,Not Influential,897,1042,14638,0,Highly active,No Media Attached,Twitter for Android,CT
184,1526516086820290562,Smith D,N,2022,cluster0,Topic0,Neutral,False,Not Influential,1,168,19,0,Not that active,No Media Attached,Twitter for Android,
185,1526515614197551104,Bhaumikkk,F,2021,cluster3,Topic3,Neutral,False,Not Influential,2,79,8,0,Not that active,No Media Attached,Twitter for Android,"Bangalore, Karnataka , India "
186,1526513713838268420,Abdul Raqueeb,M,2015,cluster0,Topic3,Neutral,False,Not Influential,22,127,813,0,Highly active,No Media Attached,Twitter for Android,"Bengaluru, India"
187,1526511789130665985,kunal pandey,F,2010,cluster0,Topic3,Neutral,False,Not Influential,23,85,484,0,Highly active,No Media Attached,Twitter for Android,India
188,1526511693811130369,DrShizo,Unknown,2021,cluster0,Topic0,Neutral,False,Not Influential,512,480,411,0,Highly active,No Media Attached,Twitter Web App,Neo Tokyo
189,1526511258790465536,LOBO BLOQUEADO ( TERCERA CUENTA ),F,2022,cluster0,Topic3,Neutral,False,Not Influential,180,234,4001,0,Highly active,No Media Attached,Twitter Web App,MI CASA
190,1526511212728422401,💧Faith Jacob Today💧,F,2014,cluster0,Topic2,Positive,False,Not Influential,6467,7256,31061,0,Highly active,No Media Attached,Twitter Web App,"🕊️✝️🕯💙📖🕊USA 🇺🇸,🗺🕯💙✝️"
191,1526510841348116480,william duff,N,2022,cluster2,Topic3,Neutral,False,Not Influential,9,128,258,0,Highly active,No Media Attached,Twitter for Android,
192,1526510797198749696,Vegas Yoda,M,2018,cluster0,Topic0,Positive,False,Not Influential,1041,2264,9803,0,Highly active,No Media Attached,Twitter for iPhone,NotUpTrumpsAss
193,1526510361117335552,Nomadic doc,Unknown,2012,cluster1,Topic3,negative,False,Not Influential,143,711,2861,0,Highly active,No Media Attached,Twitter for iPhone,
194,1526509783074889728,#MFAM | @usef997,Unknown,2013,cluster0,Topic0,Neutral,False,Not Influential,1228,67,11747,0,Highly active,No Media Attached,Twitter for iPhone,kuwait
195,1526509394191650819,Abi Tawalbeh,M,2009,cluster0,Topic3,Positive,False,Not Influential,329,288,9377,0,Highly active,No Media Attached,Twitter for Android,"Dubai, UAE"
196,1526507772451471362,Vivek Datar,F,2009,cluster0,Topic3,negative,False,Not Influential,175,1501,5920,0,Highly active,No Media Attached,Twitter for Android,PUNE
197,1526504575393726465,The.Romanchik.jethya,Unknown,2022,cluster0,Topic0,Neutral,False,Not Influential,17,83,91,0,Highly active,No Media Attached,Twitter for Android,gada electronics 
198,1526504006746624000,Jeo,M,2019,cluster0,Topic4,Neutral,False,Not Influential,58,376,675,0,Highly active,No Media Attached,Twitter for Android,
199,1526503893064110080,DeLavoye André,Unknown,2020,cluster0,Topic2,Neutral,False,Not Influential,15,71,1728,0,Highly active,No Media Attached,Twitter for Android,"Québec, Canada. 🇨🇦"
200,1526502483815809024,Yolande Storey,F,2022,cluster0,Topic3,Neutral,False,Not Influential,0,1,9,0,Not that active,No Media Attached,Twitter for Android,
201,1526498859530465280,Anokhe Laal,F,2019,cluster4,Topic0,Neutral,False,Not Influential,279,1220,50,0,Not that active,No Media Attached,Twitter for iPhone,"Melbourne, Victoria"
202,1526497479470256128,Satyapriyo Chanda,Unknown,2017,cluster0,Topic2,Neutral,False,Not Influential,431,2059,7204,0,Highly active,No Media Attached,Twitter for Android,"Here, There, Everywhere "
203,1526495238617022465,Victor Yegon ,F,2009,cluster2,Topic3,negative,False,Not Influential,254,237,332,0,Highly active,No Media Attached,Twitter for Android,"Québec, Canada"
204,1526490483236687873,Ayush Gupta,F,2018,cluster0,Topic3,Positive,False,Not Influential,27,204,1040,0,Highly active,No Media Attached,Twitter for iPhone,
205,1526489062034620417,BilboBeenStuffinHisBaggins,Unknown,2020,cluster0,Topic4,Neutral,False,Not Influential,19,79,1231,0,Highly active,No Media Attached,Twitter for Android,Beutelsend
206,1526488710996697089,Ursula,F,2015,cluster0,Topic3,Positive,False,Not Influential,927,3503,23994,0,Highly active,No Media Attached,Twitter for Android,"Brisbane, Queensland"
207,1526488709712990209,bee 🐝 (taylor's version),F,2020,cluster1,Topic5,Neutral,False,Not Influential,35,71,10,0,Not that active,No Media Attached,Twitter for Android,she/her ( 18+ )  
208,1526487035997220864,🚜🌻🌻🌻🌾🌾🌾,Unknown,2009,cluster0,Topic0,Neutral,False,Influential,116377,12761,109131,0,Highly active,No Media Attached,Twitter for Android,🌏
209,1526486955222896640,Naaz,F,2021,cluster0,Topic3,Positive,False,Not Influential,169,799,8449,0,Highly active,No Media Attached,Twitter for iPhone,नमस्ते
210,1526484739473002496,Nico Déom,F,2012,cluster0,Topic3,Positive,False,Not Influential,100,92,147,0,Highly active,No Media Attached,Twitter for iPhone,"Zurich, Switzerland"
211,1526483912230584320,Amrit LaL,F,2020,cluster0,Topic3,Neutral,False,Not Influential,0,11,21,0,Not that active,No Media Attached,Twitter for Android,
212,1526483499347214337,SAQIB,M,2013,cluster3,Topic3,Neutral,False,Not Influential,579,3158,30267,0,Highly active,No Media Attached,Twitter for iPhone,"Islamabad, Pakistan"
213,1526482230205640704,Star Wars: AnuHope,F,2010,cluster5,Topic3,Positive,False,Not Influential,3312,1426,57383,0,Highly active,No Media Attached,Twitter Web App,
214,1526482170440994816,Killer Bean,M,2019,cluster2,Topic3,Neutral,False,Not Influential,1942,1629,36598,0,Highly active,No Media Attached,Twitter for Android,
215,1526480875487109124,Andy,M,2017,cluster0,Topic3,Positive,False,Not Influential,4279,5000,632,0,Highly active,No Media Attached,Twitter for iPhone,"Kent, England"
216,1526477669441110016,vinay kaushik,F,2012,cluster0,Topic3,Neutral,False,Not Influential,109,282,6984,0,Highly active,No Media Attached,Twitter Web App,imagination
217,1526477445255221248,Netty,F,2019,cluster2,Topic3,negative,False,Not Influential,135,426,18377,0,Highly active,No Media Attached,Twitter for Android,Indonesia
218,1526476767355191296,First Last 🇺🇦 The Russian warship is f^cked,Unknown,2020,cluster0,Topic2,Neutral,False,Not Influential,558,1088,20041,0,Highly active,No Media Attached,Twitter Web App,home
219,1526475842636787712,Amirali Dobaria🇮🇳,F,2020,cluster0,Topic3,Neutral,False,Not Influential,10,152,3559,0,Highly active,No Media Attached,Twitter for iPhone,"Mumbai, India"
220,1526475049053863936,prasanna s. b.प्रसन्ना एस.बी.🇮🇳,M,2012,cluster0,Topic3,Positive,False,Not Influential,9872,10445,40012,0,Highly active,No Media Attached,Twitter Web App,
221,1526475004434579456,لوي,Unknown,2009,cluster0,Topic3,Neutral,False,Not Influential,1184,557,34927,0,Highly active,No Media Attached,Twitter for Android,Mars
222,1526474561885446144,Sally,F,2009,cluster0,Topic3,Neutral,False,Not Influential,879,238,2961,0,Highly active,No Media Attached,Twitter for Android,"Kerala, India"
223,1526471644910190592,Harshid,Unknown,2020,cluster5,Topic0,Neutral,False,Not Influential,321,391,9867,0,Highly active,No Media Attached,Twitter for Android,
